location,hospital
上海市,尤旦口腔连锁（佳禾门诊）
上海市,上海艾丽特口腔门诊部
上海市,上海永颜口腔门诊部
上海市,上海置略马泷口腔门诊部
上海市,上海丽洁口腔门诊部
上海市,上海可恩口腔
上海市,上海尤旦口腔连锁（沪信门诊）
上海市,上海名格医疗美容门诊部口腔科
上海市,上海丽质医疗美容门诊部口腔科
上海市,上海仁爱医院口腔科
上海市,上海文博口腔门诊部
上海市,上海爱尔眼科医院
上海市,维佳康口腔青浦店
上海市,丽都口腔门诊
上海市,虹海口腔门诊
上海市,昊艳口腔门诊
上海市,维佳康泽瑞门诊部
上海市,上海爱齿口腔门诊有限公司
上海市,青苗儿童口腔（上海宝山门诊）
上海市,上海皓齿口腔门诊
上海市,上海皓准口腔门诊
上海市,上海沪齿口腔门诊
上海市,上海桦齿口腔门诊部
上海市,上海健齿口腔门诊部
上海市,上海明皓口腔门诊部
上海市,上海尚仁口腔门诊部
上海市,上海长康口腔门诊部
上海市,上海华齿国定口腔
上海市,上海华茂口腔
上海市,上海佳齿口腔
上海市,金贝齐齿科（闵行店）
上海市,诺贝特口腔（九亭门诊部）
上海市,上海纽赛医疗美容门诊部口腔科
上海市,上海麦芽口腔门诊部
上海市,上海优合美医疗美容
上海市,上海正丰口腔门诊部
上海市,上海美莱医疗美容口腔科
上海市,上海维乐口腔德光门诊部
上海市,上海维乐口腔格林门诊部
上海市,上海易美齿科门诊部
上海市,上海尤旦口腔(圣伊门诊部)
上海市,上海恒洋口腔门诊部
上海市,奇正口腔门诊
上海市,上海中大肿瘤医院（虹口区）
上海市,摩尔齿科（曲阳路店）
上海市,上海英博口腔 
上海市,上海雅悦齿科口腔 
上海市,上海永远幸妇科医院 
上海市,上海宏康医院妇科 
上海市,上海德清会口腔门诊部
上海市,上海艾儿贝佳妇产医院 
上海市,德视佳眼科诊所（上海） 
上海市,上海沐良诚口腔
上海市,上海禾新医院（妇科） 
上海市,上海栎悦医疗美容门诊部 
上海市,上海生命树医疗美容
上海市,上海普瑞眼科医院（茅台路）  
上海市,上海国之美口腔
上海市,上海福曦口腔
上海市,上海欧邦医疗美容门诊部
上海市,上海陆夕林口腔诊所
上海市,上海维九医疗美容门诊部 
上海市,上海虹桥医院-医学祛痘中心 
上海市,YESVAN上海颜范医美 
上海市,上海普瑞眼科
上海市,上海嘉会国际医院
上海市,美迹医疗美容
上海市,上海正雅口腔门诊部
上海市,上海华澳整形美容医疗
上海市,上海槿馨医疗美容门诊部
上海市,爱康国宾上海元化门诊部
上海市,爱康国宾上海西康路分院
上海市,爱康国宾上海杨浦五角场分院
上海市,爱康国宾上海陆家嘴分院
上海市,爱康国宾上海中山公园南延安西路分院
上海市,爱康国宾上海曹家渡一品分院
上海市,爱康国宾上海中环一品分院
上海市,爱康国宾上海西藏南路老西门分院
上海市,爱康国宾上海外滩延安东路分院
上海市,上海馨乐口腔门诊部 
上海市,上海浦东八佰伴体检分院
上海市,文峰国际医美 
上海市,爱康齿科福康分院
上海市,爱康齿科健之维分院
上海市,上海康态口腔 
上海市,上海美郴医疗美容门诊部 
上海市,上海悦莱医疗美容门诊部
上海市,上海瑞妮丝医疗美容门诊部有限公司
上海市,上海奉爱医院
上海市,解放军第85医院整形外科
上海市,上海交通大学医学院附属第九人民医院大沽路门诊部
上海市,上海原辰医疗美容医院
上海市,上海福华医院
上海市,上海第九人民医院（虹梅分院）
上海市,上海臻景门诊部
上海市,上海爱慕门诊部
上海市,上海圣爱医院
上海市,上海仁生医疗美容门诊部
上海市,上海交通大学医学院附属第九人民医院周浦医院康桥门诊部
上海市,上海市第六人民医院金山分院
上海市,上海拜尔吉尔口腔门诊部
上海市,上海柏荟医疗美容门诊部
上海市,上海安达医院
上海市,上海俏佳人整形外科门诊部
上海市,上海交通大学医学院附属仁济医院整形外科
上海市,上海第一人民医院宝山分院医疗美容科
上海市,上海市闵行区中医医院整形外科
上海市,上海交通大学医学院附属第三人民医院
上海市,上海同济医院整形外科
上海市,上海宝山区中心医院整形美容科
上海市,上海南汇区中心医院整形外科
上海市,上海市黄浦区中心医院
上海市,上海百汇华鹰门诊部
上海市,上海中医药大学附属曙光医院医疗美容科
上海市,上海市第八人民医院
上海市,上海市大华医院
上海市,上海市长宁区中心医院
上海市,上海市长宁区妇幼保健院
上海市,上海市长宁区天山中医医院
上海市,上海电力医院
上海市,上海市皮肤病医院医学美容科
上海市,上海国宾医疗中心
上海市,上海市闸北区中心医院
上海市,上海市第十人民医院整形美容科
上海市,上海市中西医结合医院医疗美容科
上海市,上海市杨浦区市东医院
上海市,上海市杨浦区中心医院
上海市,上海市闵行区中心医院
上海市,上海杨思医院医学美容科
上海市,上海市浦东新区浦南医院
上海市,上海南洋医院
上海市,上海禾新医院
上海市,上海康悦门诊部
上海市,上海达博力爱门诊部
上海市,上海陈翌农医疗美容诊所
上海市,上海褚健医疗美容诊所
上海市,上海强龙飞医疗美容诊所
上海市,上海朱文炳美容外科诊所
上海市,上海市奉贤区南桥镇社区卫生服务中心
上海市,上海天伦医院
上海市,上海长江医院
上海市,上海海员医院
上海市,上海华安整形外科门诊部
上海市,上海伊美尔瑞阳整形外科门诊部
上海市,上海纽顿医疗美容门诊部
上海市,上海诠韩医疗美容门诊部
上海市,上海比华利医疗美容门诊部
上海市,上海杨红华医疗美容诊所
上海市,上海魏有志医疗美容诊所
上海市,上海富华医疗美容医院
上海市,上海嘉人医疗美容门诊部
上海市,上海一美整形外科医院
上海市,上海德心达门诊部
上海市,上海俞世放医疗美容诊所
上海市,上海威瑞门诊部
上海市,上海申东医院
上海市,上海吴江华医疗美容诊所
上海市,上海美泽医疗美容门诊部
上海市,上海同德医院
上海市,上海诺康门诊部
上海市,上海安真医院
上海市,上海丽宣医疗美容门诊部
上海市,上海保加医疗美容门诊部
上海市,上海薇凯医疗美容门诊部
上海市,上海韩志强医疗美容外科诊所
上海市,上海湘南医疗美容门诊部
上海市,上海韩秀宫医疗美容门诊部
上海市,上海申江医院
上海市,上海申德医院
上海市,上海文峰医疗美容门诊部
上海市,同济大学附属同济医院分院整形美容外科
上海市,上海复旦大学附属金山医院
上海市,上海市嘉定区南翔医院
上海市,上海嘉定区中心医院
上海市,上海市浦东新区周浦医院
上海市,上海市浦东医院
上海市,上海市第七人民医院烧伤整形科
上海市,上海韩春民整形外科诊所
上海市,上海吴月兰整形外科诊所
上海市,上海申玖医疗美容门诊部
上海市,上海康丽整形外科医院
上海市,上海喻德军美容整形外科诊所
上海市,上海韩辉私立整形外科诊所
上海市,上海陶增莲医疗美容诊所
上海市,上海欧华医疗美容门诊部
上海市,上海梦丽娜医疗美容门诊部
上海市,上海万丽医疗美容门诊部
上海市,上海康尔丽医疗美容门诊部
上海市,上海威德曼医疗美容门诊部
上海市,上海汇捷医疗美容门诊部
上海市,上海美申医疗美容门诊部
上海市,同济大学附属口腔医院
上海市,上海市儿童医院
上海市,复旦大学附属儿科医院
上海市,上海市中医医院
上海市,上海市宝山区仁和医院
上海市,上海交通大学医学院附属瑞金医院
上海市,上海中医药大学附属岳阳中西医结合医院
上海市,上海中医药大学附属龙华医院
上海市,上海市松江区中心医院
上海市,上海康馥丽医疗美容门诊部
上海市,上海古北医疗美容诊所
上海市,上海拜尔喆尔口腔门诊部
上海市,上海奥华口腔门诊部
上海市,上海拜尔宝尔口腔门诊部
上海市,上海拜尔铂尔口腔门诊部
上海市,上海拜尔博尔口腔门诊部
上海市,上海拜尔达尔口腔门诊部
上海市,上海拜尔口腔门诊部
上海市,上海拜尔乐尔口腔门诊部
上海市,上海拜尔龙尔口腔门诊部
上海市,上海铂生医疗美容诊所
上海市,上海康实美门诊部
上海市,上海凯渥医疗美容门诊部
上海市,上海樱园门诊部
上海市,上海华氏门诊部
上海市,上海瑞东医院
上海市,上海拜尔六和口腔门诊部
上海市,上海康威门诊部
上海市,上海海淞医院
广州市,广州美莱整形美容
广州市,广州康华清医疗美容门诊部
广州市,广州韩妃整形美容
广州市,广州紫馨医疗美容
广州市,广州天姿医美
广州市,广州美贝尔整形医院（华南旗舰院）
广州市,广州艺美医疗美容门诊部
广州市,广州健丽医美
广州市,广州今生医疗
广州市,广州曙光医学美容医院
广州市,广州丽尚整形美容
广州市,缔妍医疗美容
广州市,广州华美医疗美容医院
广州市,烜美汇医学美容
广州市,广州美博汇医疗美容
广州市,广州晨曦医疗美容医院
广州市,雪儿海蒂（女性私密整形专科）
广州市,广州积美医疗美容
广州市,广大整形美容医院
广州市,爱莱美医疗美容门诊（原广州现代医学美容）
广州市,广州壹加壹整形美容医院（华南旗舰店）
广州市,广东美恩整形美容医院
广州市,广州飞悦整形医疗美容
广州市,广州军美整形
广州市,广州倍生植发
广州市,广州伊丽莎白医疗美容
广州市,广州好大夫口腔门诊部
广州市,广州瑞港医疗美容
广州市,广州广美整形（旗舰店）
广州市,广州星团整形（旗舰店）
广州市,广州嘉悦医疗美容
广州市,广州贝漾美天医疗美容
广州市,广州建国医院（专业私密整形中心）
广州市,广东名医运营部
广州市,广州尚佳逸韩义医疗美容门诊
广州市,广州美咖医疗美容
广州市,广州荔医整形美容
广州市,都安全医疗广州区庄诊所
广州市,广州鹏爱医疗美容
广州市,广州澳玛星光医疗美容门诊部
广州市,广州韩后医疗美容
广州市,广东药科大学附属第三医院
广州市,中家医家庭医生整形美容医院
广州市,广州凯美达医疗美容门诊部 
广州市,广东药科大学附属第一医院
广州市,广州韩致整形
广州市,广州可玫尔医疗美容门诊部
广州市,广州天河雅皓口腔门诊部
广州市,昂方医疗美容
广州市,广州圣贝口腔医院
广州市,瑞美医疗美容门诊部
广州市,广州德伦口腔
广州市,广州市星念医疗美容
广州市,孢美妍医疗美容
广州市,广州市欧顿口腔门诊部
广州市,广州穗江口腔门诊部有限公司
广州市,广东画美医疗美容医院
广州市,广州智媄医疗美容整形门诊
广州市,古汀医疗美容
广州市,广州雅度口腔
广州市,广州肤康皮肤科医院
广州市,广州海峡医学整形美容
广州市,广州弘基医疗美容
广州市,广州市佳人医疗美容
广州市,翊美医疗美容门诊部
广州市,广州正和口腔门诊部
广州市,广州珈禾整形美容
广州市,广州圣诺达医疗美容
广州市,广州市荔湾区人民医院整形美容
广州市,广州联合丽格医疗美容门诊部
广州市,广州轻伊美医疗美容
广州市,广州雍禾植发
广州市,广州深美整形美容  
广州市,南珠整形美容中心
广州市,广州博仕整形
广州市,广州颜美荟医疗美容
广州市,美维口腔
广州市,广州远东美容医院
广州市,广州中科美医疗美容
广州市,广东省第二人民医院整形美容科
广州市,广州美仑医疗
广州市,广州懿美秀整形美容
广州市,广州新生植发
广州市,广州索兰医疗美容门诊部 
广州市,广州广大口腔
广州市,广州碧莲盛无痕植发
广州市,广州柏德口腔门诊部
广州市,广东省妇幼保健院整形美容科
广州市,广州海珠固美口腔门诊部
广州市,高尚医疗美容中心
广州市,南方医科大学南方医院整形美容外科
